Media,Tactic,Week_start,Year,Quarter,Month,Week,Spending
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-01-08,2018,1,1,2,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-01-15,2018,1,1,3,0.0
ABC - Media (TV),TV,2018-01-15,2018,1,1,3,98260.0
ABC - Media (Digital),DIGITAL,2018-01-15,2018,1,1,3,0.0
Tonnage - Weather Channel,TV,2018-01-15,2018,1,1,3,5795.3
Tonnage - Simulmedia,TV,2018-01-15,2018,1,1,3,44304.0
Tonnage - Simumedia Matchback,TV,2018-01-15,2018,1,1,3,0.0
Tonnage - AudienceXpress,TV,2018-01-15,2018,1,1,3,42500.0
Tonnage - Fox & Friends,TV,2018-01-15,2018,1,1,3,4647.8
Tonnage - Hallmark,TV,2018-01-15,2018,1,1,3,4521.15
Scripps - Food Network,TV,2018-01-15,2018,1,1,3,41134.9
Scripps - Cooking Channel,TV,2018-01-15,2018,1,1,3,14693.1
Scripps - HGTV,TV,2018-01-15,2018,1,1,3,31220.5
Scripps - DIY,TV,2018-01-15,2018,1,1,3,5921.1
Scripps - Travel,TV,2018-01-15,2018,1,1,3,29699.0
Scripps - GAC,TV,2018-01-15,2018,1,1,3,3253.8
VOD - CBS,VOD,2018-01-15,2018,1,1,3,12499.0
VOD - NBC,VOD,2018-01-15,2018,1,1,3,12499.0
VOD - HULU,VOD,2018-01-15,2018,1,1,3,12498.71
"Local Radio - ""Best Block Party Ever""",RADIO,2018-01-15,2018,1,1,3,0.0
Yankees \KH Grill,BASEBALL,2018-01-15,2018,1,1,3,0.0
Baseball,BASEBALL,2018-01-15,2018,1,1,3,0.0
ATT - Direct TV,TV,2018-01-15,2018,1,1,3,0.0
CFB - FS1,TV,2018-01-15,2018,1,1,3,0.0
CFB - FSGO,TV,2018-01-15,2018,1,1,3,0.0
NE Q4 Heavy Up \ TV,TV,2018-01-15,2018,1,1,3,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-01-15,2018,1,1,3,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-01-15,2018,1,1,3,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-01-22,2018,1,1,4,0.0
ABC - Media (TV),TV,2018-01-22,2018,1,1,4,94860.0
ABC - Media (Digital),DIGITAL,2018-01-22,2018,1,1,4,0.0
Tonnage - Weather Channel,TV,2018-01-22,2018,1,1,4,6338.45
Tonnage - Simulmedia,TV,2018-01-22,2018,1,1,4,43641.0
Tonnage - Simumedia Matchback,TV,2018-01-22,2018,1,1,4,0.0
Tonnage - AudienceXpress,TV,2018-01-22,2018,1,1,4,42500.0
Tonnage - Fox & Friends,TV,2018-01-22,2018,1,1,4,4647.8
Tonnage - Hallmark,TV,2018-01-22,2018,1,1,4,4521.15
Scripps - Food Network,TV,2018-01-22,2018,1,1,4,41134.9
Scripps - Cooking Channel,TV,2018-01-22,2018,1,1,4,14693.1
Scripps - HGTV,TV,2018-01-22,2018,1,1,4,30795.5
Scripps - DIY,TV,2018-01-22,2018,1,1,4,5831.0
Scripps - Travel,TV,2018-01-22,2018,1,1,4,29699.0
Scripps - GAC,TV,2018-01-22,2018,1,1,4,3284.4
VOD - CBS,VOD,2018-01-22,2018,1,1,4,12499.0
VOD - NBC,VOD,2018-01-22,2018,1,1,4,12499.0
VOD - HULU,VOD,2018-01-22,2018,1,1,4,12498.71
"Local Radio - ""Best Block Party Ever""",RADIO,2018-01-22,2018,1,1,4,0.0
Yankees \KH Grill,BASEBALL,2018-01-22,2018,1,1,4,0.0
Baseball,BASEBALL,2018-01-22,2018,1,1,4,0.0
ATT - Direct TV,TV,2018-01-22,2018,1,1,4,0.0
CFB - FS1,TV,2018-01-22,2018,1,1,4,0.0
CFB - FSGO,TV,2018-01-22,2018,1,1,4,0.0
NE Q4 Heavy Up \ TV,TV,2018-01-22,2018,1,1,4,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-01-22,2018,1,1,4,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-01-22,2018,1,1,4,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-01-29,2018,1,1,5,0.0
ABC - Media (TV),TV,2018-01-29,2018,1,1,5,0.0
ABC - Media (Digital),DIGITAL,2018-01-29,2018,1,1,5,0.0
Tonnage - Weather Channel,TV,2018-01-29,2018,1,1,5,6726.05
Tonnage - Simulmedia,TV,2018-01-29,2018,1,1,5,47090.0
Tonnage - Simumedia Matchback,TV,2018-01-29,2018,1,1,5,0.0
Tonnage - AudienceXpress,TV,2018-01-29,2018,1,1,5,22650.0
Tonnage - Fox & Friends,TV,2018-01-29,2018,1,1,5,4647.8
Tonnage - Hallmark,TV,2018-01-29,2018,1,1,5,4521.15
Scripps - Food Network,TV,2018-01-29,2018,1,1,5,34149.6
Scripps - Cooking Channel,TV,2018-01-29,2018,1,1,5,12132.9
Scripps - HGTV,TV,2018-01-29,2018,1,1,5,25724.4
Scripps - DIY,TV,2018-01-29,2018,1,1,5,4816.1
Scripps - Travel,TV,2018-01-29,2018,1,1,5,24260.7
Scripps - GAC,TV,2018-01-29,2018,1,1,5,2679.2
VOD - CBS,VOD,2018-01-29,2018,1,1,5,12432.0
VOD - NBC,VOD,2018-01-29,2018,1,1,5,12432.0
VOD - HULU,VOD,2018-01-29,2018,1,1,5,12431.74
"Local Radio - ""Best Block Party Ever""",RADIO,2018-01-29,2018,1,1,5,0.0
Yankees \KH Grill,BASEBALL,2018-01-29,2018,1,1,5,0.0
Baseball,BASEBALL,2018-01-29,2018,1,1,5,0.0
ATT - Direct TV,TV,2018-01-29,2018,1,1,5,0.0
CFB - FS1,TV,2018-01-29,2018,1,1,5,0.0
CFB - FSGO,TV,2018-01-29,2018,1,1,5,0.0
NE Q4 Heavy Up \ TV,TV,2018-01-29,2018,1,1,5,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-01-29,2018,1,1,5,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-01-29,2018,1,1,5,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-02-05,2018,1,2,6,0.0
ABC - Media (TV),TV,2018-02-05,2018,1,2,6,146425.25
ABC - Media (Digital),DIGITAL,2018-02-05,2018,1,2,6,0.0
Tonnage - Weather Channel,TV,2018-02-05,2018,1,2,6,0.0
Tonnage - Simulmedia,TV,2018-02-05,2018,1,2,6,0.0
Tonnage - Simumedia Matchback,TV,2018-02-05,2018,1,2,6,0.0
Tonnage - AudienceXpress,TV,2018-02-05,2018,1,2,6,0.0
Tonnage - Fox & Friends,TV,2018-02-05,2018,1,2,6,0.0
Tonnage - Hallmark,TV,2018-02-05,2018,1,2,6,0.0
Scripps - Food Network,TV,2018-02-05,2018,1,2,6,0.0
Scripps - Cooking Channel,TV,2018-02-05,2018,1,2,6,0.0
Scripps - HGTV,TV,2018-02-05,2018,1,2,6,0.0
Scripps - DIY,TV,2018-02-05,2018,1,2,6,0.0
Scripps - Travel,TV,2018-02-05,2018,1,2,6,0.0
Scripps - GAC,TV,2018-02-05,2018,1,2,6,0.0
VOD - CBS,VOD,2018-02-05,2018,1,2,6,0.0
VOD - NBC,VOD,2018-02-05,2018,1,2,6,0.0
VOD - HULU,VOD,2018-02-05,2018,1,2,6,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-02-05,2018,1,2,6,0.0
Yankees \KH Grill,BASEBALL,2018-02-05,2018,1,2,6,0.0
Baseball,BASEBALL,2018-02-05,2018,1,2,6,0.0
ATT - Direct TV,TV,2018-02-05,2018,1,2,6,0.0
CFB - FS1,TV,2018-02-05,2018,1,2,6,0.0
CFB - FSGO,TV,2018-02-05,2018,1,2,6,0.0
NE Q4 Heavy Up \ TV,TV,2018-02-05,2018,1,2,6,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-02-05,2018,1,2,6,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-02-05,2018,1,2,6,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-02-12,2018,1,2,7,0.0
ABC - Media (TV),TV,2018-02-12,2018,1,2,7,109225.0
ABC - Media (Digital),DIGITAL,2018-02-12,2018,1,2,7,0.0
Tonnage - Weather Channel,TV,2018-02-12,2018,1,2,7,0.0
Tonnage - Simulmedia,TV,2018-02-12,2018,1,2,7,0.0
Tonnage - Simumedia Matchback,TV,2018-02-12,2018,1,2,7,0.0
Tonnage - AudienceXpress,TV,2018-02-12,2018,1,2,7,0.0
Tonnage - Fox & Friends,TV,2018-02-12,2018,1,2,7,0.0
Tonnage - Hallmark,TV,2018-02-12,2018,1,2,7,0.0
Scripps - Food Network,TV,2018-02-12,2018,1,2,7,0.0
Scripps - Cooking Channel,TV,2018-02-12,2018,1,2,7,0.0
Scripps - HGTV,TV,2018-02-12,2018,1,2,7,0.0
Scripps - DIY,TV,2018-02-12,2018,1,2,7,0.0
Scripps - Travel,TV,2018-02-12,2018,1,2,7,0.0
Scripps - GAC,TV,2018-02-12,2018,1,2,7,0.0
VOD - CBS,VOD,2018-02-12,2018,1,2,7,0.0
VOD - NBC,VOD,2018-02-12,2018,1,2,7,0.0
VOD - HULU,VOD,2018-02-12,2018,1,2,7,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-02-12,2018,1,2,7,0.0
Yankees \KH Grill,BASEBALL,2018-02-12,2018,1,2,7,0.0
Baseball,BASEBALL,2018-02-12,2018,1,2,7,0.0
ATT - Direct TV,TV,2018-02-12,2018,1,2,7,0.0
CFB - FS1,TV,2018-02-12,2018,1,2,7,0.0
CFB - FSGO,TV,2018-02-12,2018,1,2,7,0.0
NE Q4 Heavy Up \ TV,TV,2018-02-12,2018,1,2,7,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-02-12,2018,1,2,7,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-02-12,2018,1,2,7,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-02-19,2018,1,2,8,0.0
ABC - Media (TV),TV,2018-02-19,2018,1,2,8,113220.0
ABC - Media (Digital),DIGITAL,2018-02-19,2018,1,2,8,0.0
Tonnage - Weather Channel,TV,2018-02-19,2018,1,2,8,0.0
Tonnage - Simulmedia,TV,2018-02-19,2018,1,2,8,0.0
Tonnage - Simumedia Matchback,TV,2018-02-19,2018,1,2,8,82300.0
Tonnage - AudienceXpress,TV,2018-02-19,2018,1,2,8,0.0
Tonnage - Fox & Friends,TV,2018-02-19,2018,1,2,8,0.0
Tonnage - Hallmark,TV,2018-02-19,2018,1,2,8,0.0
Scripps - Food Network,TV,2018-02-19,2018,1,2,8,0.0
Scripps - Cooking Channel,TV,2018-02-19,2018,1,2,8,0.0
Scripps - HGTV,TV,2018-02-19,2018,1,2,8,0.0
Scripps - DIY,TV,2018-02-19,2018,1,2,8,0.0
Scripps - Travel,TV,2018-02-19,2018,1,2,8,0.0
Scripps - GAC,TV,2018-02-19,2018,1,2,8,0.0
VOD - CBS,VOD,2018-02-19,2018,1,2,8,0.0
VOD - NBC,VOD,2018-02-19,2018,1,2,8,0.0
VOD - HULU,VOD,2018-02-19,2018,1,2,8,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-02-19,2018,1,2,8,0.0
Yankees \KH Grill,BASEBALL,2018-02-19,2018,1,2,8,0.0
Baseball,BASEBALL,2018-02-19,2018,1,2,8,0.0
ATT - Direct TV,TV,2018-02-19,2018,1,2,8,0.0
CFB - FS1,TV,2018-02-19,2018,1,2,8,0.0
CFB - FSGO,TV,2018-02-19,2018,1,2,8,0.0
NE Q4 Heavy Up \ TV,TV,2018-02-19,2018,1,2,8,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-02-19,2018,1,2,8,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-02-19,2018,1,2,8,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-02-26,2018,1,2,9,0.0
ABC - Media (TV),TV,2018-02-26,2018,1,2,9,109225.0
ABC - Media (Digital),DIGITAL,2018-02-26,2018,1,2,9,0.0
Tonnage - Weather Channel,TV,2018-02-26,2018,1,2,9,0.0
Tonnage - Simulmedia,TV,2018-02-26,2018,1,2,9,0.0
Tonnage - Simumedia Matchback,TV,2018-02-26,2018,1,2,9,82950.0
Tonnage - AudienceXpress,TV,2018-02-26,2018,1,2,9,0.0
Tonnage - Fox & Friends,TV,2018-02-26,2018,1,2,9,0.0
Tonnage - Hallmark,TV,2018-02-26,2018,1,2,9,0.0
Scripps - Food Network,TV,2018-02-26,2018,1,2,9,0.0
Scripps - Cooking Channel,TV,2018-02-26,2018,1,2,9,0.0
Scripps - HGTV,TV,2018-02-26,2018,1,2,9,0.0
Scripps - DIY,TV,2018-02-26,2018,1,2,9,0.0
Scripps - Travel,TV,2018-02-26,2018,1,2,9,0.0
Scripps - GAC,TV,2018-02-26,2018,1,2,9,0.0
VOD - CBS,VOD,2018-02-26,2018,1,2,9,0.0
VOD - NBC,VOD,2018-02-26,2018,1,2,9,0.0
VOD - HULU,VOD,2018-02-26,2018,1,2,9,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-02-26,2018,1,2,9,0.0
Yankees \KH Grill,BASEBALL,2018-02-26,2018,1,2,9,0.0
Baseball,BASEBALL,2018-02-26,2018,1,2,9,0.0
ATT - Direct TV,TV,2018-02-26,2018,1,2,9,0.0
CFB - FS1,TV,2018-02-26,2018,1,2,9,0.0
CFB - FSGO,TV,2018-02-26,2018,1,2,9,0.0
NE Q4 Heavy Up \ TV,TV,2018-02-26,2018,1,2,9,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-02-26,2018,1,2,9,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-02-26,2018,1,2,9,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-03-05,2018,1,3,10,0.0
ABC - Media (TV),TV,2018-03-05,2018,1,3,10,109905.0
ABC - Media (Digital),DIGITAL,2018-03-05,2018,1,3,10,0.0
Tonnage - Weather Channel,TV,2018-03-05,2018,1,3,10,5795.028
Tonnage - Simulmedia,TV,2018-03-05,2018,1,3,10,96700.0
Tonnage - Simumedia Matchback,TV,2018-03-05,2018,1,3,10,83100.0
Tonnage - AudienceXpress,TV,2018-03-05,2018,1,3,10,97218.0
Tonnage - Fox & Friends,TV,2018-03-05,2018,1,3,10,8059.7
Tonnage - Hallmark,TV,2018-03-05,2018,1,3,10,10914.0
Scripps - Food Network,TV,2018-03-05,2018,1,3,10,105037.05
Scripps - Cooking Channel,TV,2018-03-05,2018,1,3,10,37698.35
Scripps - HGTV,TV,2018-03-05,2018,1,3,10,79721.5
Scripps - DIY,TV,2018-03-05,2018,1,3,10,15204.8
Scripps - Travel,TV,2018-03-05,2018,1,3,10,75621.1
Scripps - GAC,TV,2018-03-05,2018,1,3,10,8166.8
VOD - CBS,VOD,2018-03-05,2018,1,3,10,24864.0
VOD - NBC,VOD,2018-03-05,2018,1,3,10,24864.0
VOD - HULU,VOD,2018-03-05,2018,1,3,10,24863.86
"Local Radio - ""Best Block Party Ever""",RADIO,2018-03-05,2018,1,3,10,0.0
Yankees \KH Grill,BASEBALL,2018-03-05,2018,1,3,10,0.0
Baseball,BASEBALL,2018-03-05,2018,1,3,10,0.0
ATT - Direct TV,TV,2018-03-05,2018,1,3,10,0.0
CFB - FS1,TV,2018-03-05,2018,1,3,10,0.0
CFB - FSGO,TV,2018-03-05,2018,1,3,10,0.0
NE Q4 Heavy Up \ TV,TV,2018-03-05,2018,1,3,10,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-03-05,2018,1,3,10,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-03-05,2018,1,3,10,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-03-12,2018,1,3,11,0.0
ABC - Media (TV),TV,2018-03-12,2018,1,3,11,110160.0
ABC - Media (Digital),DIGITAL,2018-03-12,2018,1,3,11,0.0
Tonnage - Weather Channel,TV,2018-03-12,2018,1,3,11,5639.614
Tonnage - Simulmedia,TV,2018-03-12,2018,1,3,11,85857.0
Tonnage - Simumedia Matchback,TV,2018-03-12,2018,1,3,11,82500.0
Tonnage - AudienceXpress,TV,2018-03-12,2018,1,3,11,97216.0
Tonnage - Fox & Friends,TV,2018-03-12,2018,1,3,11,10398.9
Tonnage - Hallmark,TV,2018-03-12,2018,1,3,11,9243.75
Scripps - Food Network,TV,2018-03-12,2018,1,3,11,104918.9
Scripps - Cooking Channel,TV,2018-03-12,2018,1,3,11,37505.4
Scripps - HGTV,TV,2018-03-12,2018,1,3,11,79570.2
Scripps - DIY,TV,2018-03-12,2018,1,3,11,15204.8
Scripps - Travel,TV,2018-03-12,2018,1,3,11,75621.1
Scripps - GAC,TV,2018-03-12,2018,1,3,11,8146.4
VOD - CBS,VOD,2018-03-12,2018,1,3,11,24864.0
VOD - NBC,VOD,2018-03-12,2018,1,3,11,24864.0
VOD - HULU,VOD,2018-03-12,2018,1,3,11,24863.86
"Local Radio - ""Best Block Party Ever""",RADIO,2018-03-12,2018,1,3,11,0.0
Yankees \KH Grill,BASEBALL,2018-03-12,2018,1,3,11,0.0
Baseball,BASEBALL,2018-03-12,2018,1,3,11,0.0
ATT - Direct TV,TV,2018-03-12,2018,1,3,11,0.0
CFB - FS1,TV,2018-03-12,2018,1,3,11,0.0
CFB - FSGO,TV,2018-03-12,2018,1,3,11,0.0
NE Q4 Heavy Up \ TV,TV,2018-03-12,2018,1,3,11,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-03-12,2018,1,3,11,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-03-12,2018,1,3,11,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-03-19,2018,1,3,12,0.0
ABC - Media (TV),TV,2018-03-19,2018,1,3,12,110160.0
ABC - Media (Digital),DIGITAL,2018-03-19,2018,1,3,12,0.0
Tonnage - Weather Channel,TV,2018-03-19,2018,1,3,12,6079.778
Tonnage - Simulmedia,TV,2018-03-19,2018,1,3,12,93384.0
Tonnage - Simumedia Matchback,TV,2018-03-19,2018,1,3,12,84050.0
Tonnage - AudienceXpress,TV,2018-03-19,2018,1,3,12,97216.0
Tonnage - Fox & Friends,TV,2018-03-19,2018,1,3,12,10562.1
Tonnage - Hallmark,TV,2018-03-19,2018,1,3,12,9733.35
Scripps - Food Network,TV,2018-03-19,2018,1,3,12,104860.25
Scripps - Cooking Channel,TV,2018-03-19,2018,1,3,12,37841.15
Scripps - HGTV,TV,2018-03-19,2018,1,3,12,79306.7
Scripps - DIY,TV,2018-03-19,2018,1,3,12,15118.1
Scripps - Travel,TV,2018-03-19,2018,1,3,12,75621.1
Scripps - GAC,TV,2018-03-19,2018,1,3,12,8197.4
VOD - CBS,VOD,2018-03-19,2018,1,3,12,24864.0
VOD - NBC,VOD,2018-03-19,2018,1,3,12,24864.0
VOD - HULU,VOD,2018-03-19,2018,1,3,12,24863.86
"Local Radio - ""Best Block Party Ever""",RADIO,2018-03-19,2018,1,3,12,0.0
Yankees \KH Grill,BASEBALL,2018-03-19,2018,1,3,12,0.0
Baseball,BASEBALL,2018-03-19,2018,1,3,12,0.0
ATT - Direct TV,TV,2018-03-19,2018,1,3,12,0.0
CFB - FS1,TV,2018-03-19,2018,1,3,12,0.0
CFB - FSGO,TV,2018-03-19,2018,1,3,12,0.0
NE Q4 Heavy Up \ TV,TV,2018-03-19,2018,1,3,12,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-03-19,2018,1,3,12,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-03-19,2018,1,3,12,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-03-26,2018,1,3,13,0.0
ABC - Media (TV),TV,2018-03-26,2018,1,3,13,110160.0
ABC - Media (Digital),DIGITAL,2018-03-26,2018,1,3,13,0.0
Tonnage - Weather Channel,TV,2018-03-26,2018,1,3,13,6125.814
Tonnage - Simulmedia,TV,2018-03-26,2018,1,3,13,136427.0
Tonnage - Simumedia Matchback,TV,2018-03-26,2018,1,3,13,85100.0
Tonnage - AudienceXpress,TV,2018-03-26,2018,1,3,13,135787.0
Tonnage - Fox & Friends,TV,2018-03-26,2018,1,3,13,11634.8
Tonnage - Hallmark,TV,2018-03-26,2018,1,3,13,12094.65
Scripps - Food Network,TV,2018-03-26,2018,1,3,13,74142.1
Scripps - Cooking Channel,TV,2018-03-26,2018,1,3,13,26826.0
Scripps - HGTV,TV,2018-03-26,2018,1,3,13,56739.2
Scripps - DIY,TV,2018-03-26,2018,1,3,13,10786.5
Scripps - Travel,TV,2018-03-26,2018,1,3,13,53385.1
Scripps - GAC,TV,2018-03-26,2018,1,3,13,5888.8
VOD - CBS,VOD,2018-03-26,2018,1,3,13,20031.0
VOD - NBC,VOD,2018-03-26,2018,1,3,13,20031.0
VOD - HULU,VOD,2018-03-26,2018,1,3,13,20030.9
"Local Radio - ""Best Block Party Ever""",RADIO,2018-03-26,2018,1,3,13,0.0
Yankees \KH Grill,BASEBALL,2018-03-26,2018,1,3,13,0.0
Baseball,BASEBALL,2018-03-26,2018,1,3,13,0.0
ATT - Direct TV,TV,2018-03-26,2018,1,3,13,0.0
CFB - FS1,TV,2018-03-26,2018,1,3,13,0.0
CFB - FSGO,TV,2018-03-26,2018,1,3,13,0.0
NE Q4 Heavy Up \ TV,TV,2018-03-26,2018,1,3,13,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-03-26,2018,1,3,13,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-03-26,2018,1,3,13,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-04-02,2018,2,4,14,0.0
ABC - Media (TV),TV,2018-04-02,2018,2,4,14,0.0
ABC - Media (Digital),DIGITAL,2018-04-02,2018,2,4,14,0.0
Tonnage - Weather Channel,TV,2018-04-02,2018,2,4,14,0.0
Tonnage - Simulmedia,TV,2018-04-02,2018,2,4,14,0.0
Tonnage - Simumedia Matchback,TV,2018-04-02,2018,2,4,14,0.0
Tonnage - AudienceXpress,TV,2018-04-02,2018,2,4,14,0.0
Tonnage - Fox & Friends,TV,2018-04-02,2018,2,4,14,0.0
Tonnage - Hallmark,TV,2018-04-02,2018,2,4,14,0.0
Scripps - Food Network,TV,2018-04-02,2018,2,4,14,0.0
Scripps - Cooking Channel,TV,2018-04-02,2018,2,4,14,0.0
Scripps - HGTV,TV,2018-04-02,2018,2,4,14,0.0
Scripps - DIY,TV,2018-04-02,2018,2,4,14,0.0
Scripps - Travel,TV,2018-04-02,2018,2,4,14,0.0
Scripps - GAC,TV,2018-04-02,2018,2,4,14,0.0
VOD - CBS,VOD,2018-04-02,2018,2,4,14,0.0
VOD - NBC,VOD,2018-04-02,2018,2,4,14,0.0
VOD - HULU,VOD,2018-04-02,2018,2,4,14,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-04-02,2018,2,4,14,0.0
Yankees \KH Grill,BASEBALL,2018-04-02,2018,2,4,14,4972.5
Baseball,BASEBALL,2018-04-02,2018,2,4,14,0.0
ATT - Direct TV,TV,2018-04-02,2018,2,4,14,0.0
CFB - FS1,TV,2018-04-02,2018,2,4,14,0.0
CFB - FSGO,TV,2018-04-02,2018,2,4,14,0.0
NE Q4 Heavy Up \ TV,TV,2018-04-02,2018,2,4,14,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-04-02,2018,2,4,14,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-04-02,2018,2,4,14,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-04-09,2018,2,4,15,0.0
ABC - Media (TV),TV,2018-04-09,2018,2,4,15,0.0
ABC - Media (Digital),DIGITAL,2018-04-09,2018,2,4,15,0.0
Tonnage - Weather Channel,TV,2018-04-09,2018,2,4,15,0.0
Tonnage - Simulmedia,TV,2018-04-09,2018,2,4,15,0.0
Tonnage - Simumedia Matchback,TV,2018-04-09,2018,2,4,15,0.0
Tonnage - AudienceXpress,TV,2018-04-09,2018,2,4,15,0.0
Tonnage - Fox & Friends,TV,2018-04-09,2018,2,4,15,0.0
Tonnage - Hallmark,TV,2018-04-09,2018,2,4,15,0.0
Scripps - Food Network,TV,2018-04-09,2018,2,4,15,0.0
Scripps - Cooking Channel,TV,2018-04-09,2018,2,4,15,0.0
Scripps - HGTV,TV,2018-04-09,2018,2,4,15,0.0
Scripps - DIY,TV,2018-04-09,2018,2,4,15,0.0
Scripps - Travel,TV,2018-04-09,2018,2,4,15,0.0
Scripps - GAC,TV,2018-04-09,2018,2,4,15,0.0
VOD - CBS,VOD,2018-04-09,2018,2,4,15,0.0
VOD - NBC,VOD,2018-04-09,2018,2,4,15,0.0
VOD - HULU,VOD,2018-04-09,2018,2,4,15,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-04-09,2018,2,4,15,0.0
Yankees \KH Grill,BASEBALL,2018-04-09,2018,2,4,15,4972.5
Baseball,BASEBALL,2018-04-09,2018,2,4,15,0.0
ATT - Direct TV,TV,2018-04-09,2018,2,4,15,0.0
CFB - FS1,TV,2018-04-09,2018,2,4,15,0.0
CFB - FSGO,TV,2018-04-09,2018,2,4,15,0.0
NE Q4 Heavy Up \ TV,TV,2018-04-09,2018,2,4,15,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-04-09,2018,2,4,15,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-04-09,2018,2,4,15,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-04-16,2018,2,4,16,0.0
ABC - Media (TV),TV,2018-04-16,2018,2,4,16,0.0
ABC - Media (Digital),DIGITAL,2018-04-16,2018,2,4,16,0.0
Tonnage - Weather Channel,TV,2018-04-16,2018,2,4,16,0.0
Tonnage - Simulmedia,TV,2018-04-16,2018,2,4,16,0.0
Tonnage - Simumedia Matchback,TV,2018-04-16,2018,2,4,16,0.0
Tonnage - AudienceXpress,TV,2018-04-16,2018,2,4,16,0.0
Tonnage - Fox & Friends,TV,2018-04-16,2018,2,4,16,0.0
Tonnage - Hallmark,TV,2018-04-16,2018,2,4,16,0.0
Scripps - Food Network,TV,2018-04-16,2018,2,4,16,0.0
Scripps - Cooking Channel,TV,2018-04-16,2018,2,4,16,0.0
Scripps - HGTV,TV,2018-04-16,2018,2,4,16,0.0
Scripps - DIY,TV,2018-04-16,2018,2,4,16,0.0
Scripps - Travel,TV,2018-04-16,2018,2,4,16,0.0
Scripps - GAC,TV,2018-04-16,2018,2,4,16,0.0
VOD - CBS,VOD,2018-04-16,2018,2,4,16,0.0
VOD - NBC,VOD,2018-04-16,2018,2,4,16,0.0
VOD - HULU,VOD,2018-04-16,2018,2,4,16,0.0
"Local Radio - ""Best Block Party Ever""",RADIO,2018-04-16,2018,2,4,16,0.0
Yankees \KH Grill,BASEBALL,2018-04-16,2018,2,4,16,4972.5
Baseball,BASEBALL,2018-04-16,2018,2,4,16,0.0
ATT - Direct TV,TV,2018-04-16,2018,2,4,16,0.0
CFB - FS1,TV,2018-04-16,2018,2,4,16,0.0
CFB - FSGO,TV,2018-04-16,2018,2,4,16,0.0
NE Q4 Heavy Up \ TV,TV,2018-04-16,2018,2,4,16,0.0
NE Q4 Heavy Up \ Radio,RADIO,2018-04-16,2018,2,4,16,0.0
NE Q4 Heavy Up \ OOH,BILLBOARD,2018-04-16,2018,2,4,16,0.0
ABC - SCS Sponsorship,SPONSORSHIP,2018-04-23,2018,2,4,17,0.0
ABC - Media (TV),TV,2018-04-23,2018,2,4,17,0.0
ABC - Media (Digital),DIGITAL,2018-04-23,2018,2,4,17,0.0
Tonnage - Weather Channel,TV,2018-04-23,2018,2,4,17,0.0
Tonnage - Simulmedia,TV,2018-04-23,2018,2,4,17,0.0
Tonnage - Simumedia Matchback,TV,2018-04-23,2018,2,4,17,0.0
